movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,director,actors
1224993,검은 수녀들,검은 수녀들,ko,2025-01-24,115,0,0,6.4,53,2.6248,"['스릴러', '공포', '미스터리', '드라마']",['Zip Cinema'],['KR'],2025.0,1.0,Kwon Hyeok-jae,"Song Hye-kyo, Jeon Yeo-been, Lee Jin-uk, Moon Woo-jin, Huh Joon-ho"
1225183,지오디 마스터피스 더 무비,지오디 마스터피스 더 무비,ko,2024-01-10,108,0,0,0.0,0,1.3436,"['음악', '다큐멘터리']",[],['KR'],2024.0,1.0,Son Seok,"Joon Park, Danny Ahn, Yoon Kye-sang, Son Ho-young, Kim Tae-woo"
1225486,친구엄마 : 내 여자가 되던 날,友達の母 彼女がオンナに戻った日,ko,2015-08-29,65,0,0,0.0,0,0.228,[],[],[],2015.0,8.0,Yūji Tajiri,Yasunari Kubota
1228480,미안하다 사랑한다,미안하다 사랑한다,ko,2006-01-01,33,0,0,0.0,0,0.1453,"['드라마', '로맨스']",['Meditation With a Pencil'],"['JP', 'KR']",2006.0,1.0,Ahn Jae-huun,
1228887,오! 나의 어시님,오! 나의 어시님,ko,2023-07-18,114,0,0,6.667,3,0.2783,"['코미디', '드라마', '로맨스']",[],[],2023.0,7.0,Joo Sung Min,"Song Seung-hyun, Ko Chan-bin, Lee Do-ha, Seo Hyo-myeong"
1229343,비키니바: 맛있는서비스,비키니바: 맛있는서비스,ko,2020-11-26,60,0,0,0.0,0,1.7632,"['로맨스', '드라마']",[],['KR'],2020.0,11.0,Jo Tae-ho,"Seo Won, Seung Ha, Han Seok-bong, Hae Il"
1229421,에스파: 마이 퍼스트 페이지,에스파: 마이 퍼스트 페이지,ko,2024-02-14,110,0,99635,6.5,1,0.5378,"['음악', '다큐멘터리']",['SM Entertainment'],['KR'],2024.0,2.0,Kim Ji-seon,"KARINA, WINTER, GISELLE, NINGNING"
1230098,옐로우 하우스,옐로우 하우스,ko,2023-12-23,69,0,0,0.0,0,1.4708,"['로맨스', '드라마']",[],['KR'],2023.0,12.0,Park Charlie,"Son Ye-ha, Min Do-yoon, Si Woo, Im Cho-hee"
1231682,당신의 영원,당신의 영원,ko,2012-01-01,7,0,0,0.0,0,0.0071,['애니메이션'],[],['KR'],2012.0,1.0,Lee Eun-hye,
1233199,퇴마록,퇴마록,ko,2025-02-21,86,0,0,7.2,4,2.7859,"['애니메이션', '판타지', '공포', '액션']",['LOCUS Corporation'],['KR'],2025.0,2.0,Kim Dong-chul,"Choi Han, Nam Doh-hyeong, Jung Yoo-jung, Kim Yeon-woo, Hong Seung-hyo"
1233882,장인과 사위,장인과 사위,ko,2024-02-15,95,0,0,5.0,1,0.8066,"['코미디', '드라마']",['G Brothers Company'],['KR'],2024.0,2.0,Choi Yi-hyun,"Dong Bang-woo, Ji Dae-han, Yi Hyuk, Kong Jeong-hwan, Kim Byeong-ok"
1234114,내 손끝에 너의 온도가 닿을 때,내 손끝에 너의 온도가 닿을 때,ko,2024-05-15,125,0,0,8.8,4,0.847,"['로맨스', '드라마']",['Number 3 Pictures'],['KR'],2024.0,5.0,Yang Kyeong-hui,"Won Tae-min, Han Do-woo, Gongchan"
1234144,배우수업,배우수업,ko,2024-02-01,61,0,0,5.0,1,0.3153,['드라마'],['Story3'],['KR'],2024.0,2.0,Song Jae-yun,"Yang Dong-geun, Lim Sun-woo"
1234150,그럴 수도 있지,그럴 수도 있지,ko,2022-12-03,99,0,0,0.0,0,0.5413,['드라마'],[],[],2022.0,12.0,Kim Jong-jae,"Park Jong-hwan, Jang Keun-young, Cha Ji-hyun, Kim Soy, Jeong Soo-ji"
1234183,최소한의 선의,최소한의 선의,ko,2024-10-30,111,0,0,5.0,1,0.3158,['드라마'],"['Sidus', 'Gozip Studio']",['KR'],2024.0,10.0,Kim Hyun-jung,"Jang Yoon-ju, Choi Soo-in"
1234434,혐오의 스타,혐오의 스타,ko,2024-01-23,94,0,0,6.0,1,0.0746,[],[],[],2024.0,1.0,Jung Byeong-sik,Hwang Mi-young
1234475,머릿속을,머릿속을,ko,2024-01-24,119,0,0,3.0,1,0.1453,[],[],[],2024.0,1.0,Cho Sung-kyu,
1234487,코넬의 상자,코넬의 상자,ko,2025-01-08,102,0,0,4.0,2,0.389,"['미스터리', '스릴러']",['GTG Group'],['KR'],2025.0,1.0,Lee Hyun-ji,"Dong Ha, Huh Ji-won, Kim Su-min, Do Jun-young, Ji Se-hyun"
1234490,DMZ 동물 특공대,DMZ 동물 특공대,ko,2024-02-14,75,0,0,6.0,1,0.6753,['애니메이션'],['Jaroo Studio'],['KR'],2024.0,2.0,Hong In-pyo,"Kim Sae-hae, Jo Kyoung-i, Hwang Chang-yeong, Lee So-eun, Park Jun-hyeong"
1235285,지금 이대로가 조아,지금 이대로가 조아,ko,2024-02-05,82,0,0,0.0,0,0.4092,"['드라마', '로맨스']",[],[],2024.0,2.0,Ha Na,"Zo Zee-an, Lee Hyun-joo, Yoo Hyun-woo, Jung Mi-hyeong, Kim In-kyung"
1235800,건국전쟁,건국전쟁,ko,2024-02-01,100,0,8022137,5.5,2,0.2339,"['다큐멘터리', '역사']","['Truth Forum', 'DocuStory Production', 'Lovekorea']",['KR'],2024.0,2.0,Kim Deog-young,"Syngman Rhee, Kim Deog-young, Ryu Seok-chun, David Fields, Song Jae-yoon"
1236788,브레드이발소: 셀럽 인 베이커리타운,브레드이발소: 셀럽 인 베이커리타운,ko,2024-03-01,74,0,0,0.0,0,1.1034,"['애니메이션', '가족', '음악']","['Bread Barbershop Co., LTD']",['KR'],2024.0,3.0,Jung Ji-hwan,"Um Sang-hyun, Park Yun-hee, Kang Shi-hyun, Hong Bum-ki, Kim Hyeon-uk"
1237104,기적의 시작,기적의 시작,ko,2023-10-27,81,0,0,0.0,0,0.3026,"['다큐멘터리', '역사']",['Pureway Pictures'],['KR'],2023.0,10.0,Kwon Sun-do,"Syngman Rhee, Lim Dong-jin"
1238063,서바이벌 택틱스,서바이벌 택틱스,ko,2024-02-21,113,0,0,5.0,1,0.1743,['드라마'],[],[],2024.0,2.0,Park Keun-young,"Sung Ryung, Choi Won Yong, Giyoon, Gye Young-ho, Jang Jun-whee"
1240369,여대생 : 스폰 찾기,여대생 : 스폰 찾기,ko,2021-09-16,95,0,0,0.0,0,0.8708,[],[],[],2021.0,9.0,,"So Ra, Ye Ri, Im Tae-mok, Sang Woo, Hae Il"
1240516,너의 시선이 머무는 곳에,너의 시선이 머무는 곳에,ko,2023-07-06,84,0,6329,9.0,1,0.9124,"['로맨스', '드라마']",[],[],2023.0,7.0,Hwang Da-seul,"Han Gi-chan, Jang Eui-soo, Choi Yeon-cheong, Chun Jae-young, Cheon Seung-ho"
1241298,鬼村：杀人魔之女,鬼村：杀人魔之女,ko,2017-06-07,0,0,0,0.0,0,1.3689,"['스릴러', '공포']",[],['KR'],2017.0,6.0,,"Lee Chae-eun, Jung Gyu-woon"
1242159,A Furtive Deal with Brother-in-law,A Furtive Deal with Brother-in-law,ko,2019-07-11,0,0,0,0.0,0,0.0453,[],[],[],2019.0,7.0,,
1243521,링팝 : 더 브이알콘서트 카이,링팝 : 더 브이알콘서트 카이,ko,2024-02-14,30,0,0,0.0,0,0.085,"['다큐멘터리', '음악']",[],[],2024.0,2.0,,Kai
1243536,백역사,백역사,ko,2015-08-20,21,0,0,0.0,0,0.1839,['코미디'],[],['KR'],2015.0,8.0,Yoon Seong-ho,"Park Jong-hwan, Jeong Yeon-joo, Baek Seung-hwa, Heo Jeong-do"
1243539,뇌물,뇌물,ko,2015-08-20,30,0,0,0.0,0,0.2443,['드라마'],[],['KR'],2015.0,8.0,Kang Kyung-tae,"Baek Soo-jang, Park Min-ji, Heo Jeong-do, Park Hyuk-kwon, Park Jung-bum"
1244810,아메바 소녀들과 학교괴담: 개교기념일,아메바 소녀들과 학교괴담: 개교기념일,ko,2024-11-06,91,0,0,7.2,4,1.0774,"['공포', '코미디', '드라마']",['26 Company'],['KR'],2024.0,11.0,Kim Min-ha,"Kim Do-yeon, Son Ju-yeon, Jeong Ha-dam, Kang Shin-hee, Ha Seo-yul"
1247002,파과,파과,ko,2025-04-30,123,0,0,6.4,14,1.8603,"['액션', '미스터리', '드라마']",['Soo Film'],['KR'],2025.0,4.0,Min Kyu-dong,"Lee Hye-young, Kim Sung-cheol, Yeon Woo-jin, Kim Moo-yul, Shin Sia"
1249496,종로3가역2번출구,종로3가역2번출구,ko,2017-12-07,115,0,0,0.0,0,0.0071,['드라마'],[],['KR'],2017.0,12.0,,
1249637,거짓말,거짓말,ko,2008-01-01,32,0,0,0.0,0,0.5126,[],[],[],2008.0,1.0,Lim Oh-jeong,"Lee Chae-eun, Lee Jeong-a"
1249643,고백,고백,ko,2011-01-01,30,0,0,0.0,0,0.0071,[],[],[],2011.0,1.0,Yoo Ji-young,
1249654,남자들,남자들,ko,2013-01-01,30,0,0,0.0,0,0.2273,['드라마'],['Korea National University of Arts'],['KR'],2013.0,1.0,Namkoong Sun,"Kong Ye-ji, Park Keun-rok, Lee You-young"
1252163,에픽하이 20 더 무비,에픽하이 20 더 무비,ko,2024-03-20,116,0,0,0.0,0,2.0423,"['다큐멘터리', '음악']",['gram FILMS'],['KR'],2024.0,3.0,Jo Yoon-soo,"Tablo, Mithra Jin, DJ Tukutz"
1252371,유미의 세포들 더 무비,유미의 세포들 더 무비,ko,2024-04-03,93,0,443995,7.4,5,1.4334,"['애니메이션', '로맨스', '코미디']","['Studio N', 'LOCUS Corporation']",['KR'],2024.0,4.0,Kim Da-hee,"Yoon Ah-young, Shin Beom-sik, Song Ha-rim, Ahn So-yi, Sa Moon-young"
1253673,"안녕, 나의 소녀 시절이여","안녕, 나의 소녀 시절이여",ko,2018-10-10,0,0,0,0.0,0,0.0668,[],[],[],2018.0,10.0,,
1254232,Moon Store,Moon Store,ko,2023-12-30,15,0,0,8.0,1,0.0168,['다큐멘터리'],[],['KR'],2023.0,12.0,ChanMi Kang,ChanMi Kang
1254724,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,ko,2024-04-10,84,0,10160000,6.889,9,0.3189,"['음악', '다큐멘터리']","['HYBE', 'Big Hit Entertainment']",['KR'],2024.0,4.0,Park Jun-soo,"Suga, RM, Jimin, Jung Kook"
1255515,주차금지,주차금지,ko,2025-05-21,90,0,0,6.0,4,0.4399,"['범죄', '스릴러', '공포']",['Fiveday'],['KR'],2025.0,5.0,Son Hyeon-woo,"Ryu Hyun-kyung, Kim Roi-ha, Cha Sun-woo"
1255893,The Story of 5.18 Gwangju Uprising,The Story of 5.18 Gwangju Uprising,ko,2023-01-01,12,0,0,0.0,0,0.0071,[],[],[],2023.0,1.0,Eunchae Shin,
1256054,熟女裙下,熟女裙下,ko,2018-06-13,0,0,0,0.0,0,0.0387,[],[],[],2018.0,6.0,,
1256544,이승윤 콘서트 도킹 : 리프트오프,이승윤 콘서트 도킹 : 리프트오프,ko,2024-03-22,154,0,0,0.0,0,0.7016,"['음악', '다큐멘터리']",['Mareumo'],['KR'],2024.0,3.0,Ju Seong-min,Lee Seung-yoon
1256561,연련(戀鍊),연련(戀鍊),ko,2024-03-27,127,0,0,0.0,0,0.0143,['드라마'],['Nadobambo'],['KR'],2024.0,3.0,Gang Seo-gon,"Seo Moon-kyung, Shin Hyeon-jeong, Lee Gu-min, Yoon Ha-seung"
1257073,바람의 세월,바람의 세월,ko,2024-04-03,105,0,0,0.0,0,0.2099,['다큐멘터리'],['PINKS'],['KR'],2024.0,4.0,Moon Jong-taek,"Jeong Bu-ja, Yoo Gyeong-geun, Jeon Myeong-seon, Kim Young-oh, Moon Jong-taek"
1257085,뒤주,뒤주,ko,2024-03-28,84,0,0,5.9,4,0.5168,['공포'],['Fiveday'],['KR'],2024.0,3.0,Kim Ji-woon,"Kim In-seo, Park Ye-ri, Shin Gi-hwan, Jung Sang-hoon"
1257603,그날이 와버렸네,그날이 와버렸네,ko,2024-03-21,60,0,0,0.0,0,0.1733,"['드라마', '코미디']",['Kim Chung-gil Film'],['KR'],2024.0,3.0,Kim Chung-gil,"Kim Chung-gil, Shin Yeon-jae, Han Dong-won, Lee Won-seon, Lee Yi-seul"
1257724,"주사위놀이, 마불 세계여행","주사위놀이, 마불 세계여행",ko,2024-01-03,51,0,0,0.0,0,0.1076,"['모험', '음악', '가족']",[],['KR'],2024.0,1.0,Lee Gwang-beom,
1258035,다시 김대중-함께 합시다,다시 김대중-함께 합시다,ko,2024-03-28,83,0,0,0.0,0,1.1464,"['다큐멘터리', '역사']","['Gwangju MBC', 'Mayplus', 'West Wind Pictures']",['KR'],2024.0,3.0,Kim Jin-hong,"Kim Dae-jung, Yoo Si-min, Moon Sung-keun, Ham Se-woong, Jang Young-dal"
1259521,영웅: 라이브 인 시네마,영웅: 라이브 인 시네마,ko,2024-08-21,159,0,0,0.0,0,0.1989,"['드라마', '역사', '액션']","['Wys En Scène', 'ACOM']",['KR'],2024.0,8.0,Park Jae-seok,"Chung Sung-hwa, Chung Jae-eun, Kim Do-hyeong, Lim Kyu-hyung"
1260891,Host Nation,Host Nation,en,2016-06-01,91,0,0,0.0,0,0.0,['다큐멘터리'],[],['KR'],2016.0,6.0,Lee Ko-Woon,
1261025,우당탕탕 운동회,우당탕탕 운동회,ko,2024-04-01,54,0,0,0.0,0,0.0943,"['가족', '음악']",[],[],2024.0,4.0,Lee Gwang-beom,
1261513,그 하룻밤,그 하룻밤,ko,2023-10-04,85,0,0,3.5,2,0.7372,"['범죄', '스릴러']",['The Way Entertainment'],['KR'],2023.0,10.0,Lee Jin,"BG LEE, Jo Sang-ki, Kwon Hae-sung"
1261922,NCT: TEN - Performance Film: 10,NCT: TEN - Performance Film: 10,en,2024-02-09,5,0,0,0.0,0,0.0802,"['음악', 'SF']",['SM Entertainment'],['KR'],2024.0,2.0,,Ten Lee
1262209,에스파: 월드 투어 인 시네마,에스파: 월드 투어 인 시네마,ko,2024-04-10,125,0,0,8.0,1,0.5533,"['음악', '다큐멘터리']","['SM Entertainment', 'CJ 4DFLEX', 'ScreenX Studio']",['KR'],2024.0,4.0,Oh Yoon-dong,"KARINA, GISELLE, WINTER, NINGNING"
1263085,"안전제일, 놀이퀴즈 최강전","안전제일, 놀이퀴즈 최강전",ko,2024-07-01,53,0,0,0.0,0,0.0,"['가족', '음악']",[],[],2024.0,7.0,Lee Gwang-beom,
1263188,언니 유정,언니 유정,ko,2024-12-04,101,0,0,5.0,1,0.699,['드라마'],['Studio Hifive'],['KR'],2024.0,12.0,Chung Hae-il,"Park Ye-yeong, Lee Ha-eun, Kim Yi-kyeong, Lee Chang-hoon, Park Jong-hwan"
1264245,귀머거리와 바람,귀머거리와 바람,ko,2013-01-01,14,0,0,0.0,0,0.0071,[],[],[],2013.0,1.0,Hwang Kyu-il,
1266916,我的风骚小姨子,我的风骚小姨子,ko,2019-06-05,0,0,0,0.0,0,0.0214,[],[],[],2019.0,6.0,,
1266921,性感的寄宿家,性感的寄宿家,ko,2018-06-06,0,0,0,0.0,0,0.0286,[],[],[],2018.0,6.0,,
1268253,金欲之味,金欲之味,ko,2016-08-12,0,0,0,0.0,0,0.062,[],[],[],2016.0,8.0,,
1268691,자기만의 방,자기만의 방,ko,2024-11-20,93,0,0,0.0,0,0.7015,"['드라마', '코미디', '로맨스']",['M Pictures'],['KR'],2024.0,11.0,Oh Se-ho,"Kim Hwan-hee, Kim Li-ye, Kim Min-kyu, Bek Hyun-jin, Ahn Ji-hye"
1268740,"럭키, 아파트","럭키, 아파트",ko,2024-10-30,96,0,0,7.0,1,1.5287,['드라마'],['Indiestory'],['KR'],2024.0,10.0,Kangyu Ga-ram,"Sohn Su-hyun, Park Ga-young, Lee Joo-young, Jeong Ae-hwa, Jeon So-hyun"
1268798,목소리들,목소리들,ko,2025-04-02,88,0,0,7.5,2,1.734,['다큐멘터리'],['STORYON'],['KR'],2025.0,4.0,Jee Hye-won,
1268812,조선인 여공의 노래,조선인 여공의 노래,ko,2024-08-07,84,0,0,0.0,0,0.0898,['다큐멘터리'],['Cinema Dal'],['KR'],2024.0,8.0,Lee Won-sik,"Yoiichi Higuchi, Shin Nam-sook"
1268815,목화솜 피는 날,목화솜 피는 날,ko,2024-05-22,90,0,0,0.0,0,2.1962,['드라마'],"['PINKS', '416 Network']",['KR'],2024.0,5.0,Shin Kyung-soo,"Park Won-sang, Woo Mi-hwa, Jo Hee-bong, Choi Deok-moon, Lee Ji-won"
1268816,"침몰 10년, 제로썸","침몰 10년, 제로썸",ko,2024-11-21,80,0,0,0.0,0,0.0748,['다큐멘터리'],[],['KR'],2024.0,11.0,Yoon Sol-ji,"Kim Jae-man, Han Jae-chang, Kim Young-oh, Moon Jong-taek, Jeon Sang-jun"
1270056,예쁘다 오만복,예쁘다 오만복,ko,2014-03-02,69,0,0,0.0,0,1.7248,"['역사', '코미디', '드라마']",[],['KR'],2014.0,3.0,Hwang In-hyuk,"Park Chul-min, Kim Hyang-gi, Roh Jeong-eui, Ra Mi-ran, Shin Dong-woo"
1270444,당나라: 제국의 멸망,당나라: 제국의 멸망,ko,2023-01-01,86,0,0,0.0,0,0.0143,[],[],[],2023.0,1.0,,
1273467,부부 교환의 날,부부 교환의 날,zh,2017-08-12,62,0,0,0.0,0,0.0478,[],[],[],2017.0,8.0,,
1274802,드라이브,드라이브,ko,2024-04-24,83,0,0,0.0,0,0.3449,"['로맨스', '드라마']",['studio WONDERLAND'],['KR'],2024.0,4.0,Chung Yeon,"Kim See-eun, Jo Ui-jin, Lee Dong-soo, Oh Su-bin, Chung Yeon"
1275093,가로수길 이봄씨어터,가로수길 이봄씨어터,ko,2024-05-01,98,0,0,0.0,0,0.1928,['드라마'],['Lee Film'],['KR'],2024.0,5.0,Lee Soo-sung,"Choi Sang-a, Kim Seung-min, Han Ye-won"
1275096,사랑의 하츄핑,사랑의 하츄핑,ko,2024-08-07,86,0,0,7.1,4,1.1943,"['애니메이션', '가족', '모험', '판타지']",['SAMG Entertainment'],['KR'],2024.0,8.0,Kim Su-hoon,"Lee Ji-hyun, Jo Kyoung-i, Choi Nak-yoon, Yeo Min-jeong, Hong So-young"
1275618,분노의 강,분노의 강,ko,2024-05-29,87,0,0,5.0,1,0.9668,['드라마'],['newkmag'],['KR'],2024.0,5.0,Yoon Cheol-hyeong,"Kim Kang-il, Kim So-bin, Yoon Kyung-ho, Han Yoo-eun, Kim Myeong-kuk"
1275625,나의 불행에는 이유가 있다,나의 불행에는 이유가 있다,ko,2010-11-25,86,0,0,0.0,0,0.2596,['드라마'],"['위드시네마', 'Instant Film']",['KR'],2010.0,11.0,,"Bae Je-gi, Kim Lok-kyoung, Joo Ye-rin"
1275643,노맨스랜드,노맨스랜드,ko,2018-07-18,76,0,0,0.0,0,1.1533,['코미디'],[],['KR'],2018.0,7.0,,"Park Joo-young, Lee Sang-hee, Kim Ho-won, Kim Ye-na, Park Seong-il"
1275665,방문객,방문객,ko,2019-03-27,75,0,0,0.0,0,0.4245,"['드라마', '미스터리']",[],['KR'],2019.0,3.0,,"Song Kyung-eui, Park Ki-ryung"
1275712,성 발렌타인,성 발렌타인,ko,2008-02-14,0,0,0,0.0,0,0.0982,['드라마'],[],['KR'],2008.0,2.0,,"Lee Ji-hyeon, Lee Yong-joo, Ju Seok-tae"
1275767,연애 하루 전,연애 하루 전,ko,2018-09-28,57,0,0,0.0,0,0.649,"['애니메이션', '로맨스']",[],['KR'],2018.0,9.0,,"Jeong Jae-heon, 정유정, Park Sung-young, 채민지"
1275778,올웨이스 비보이,올웨이스 비보이,ko,2009-12-24,81,0,0,0.0,0,0.0071,['드라마'],[],['KR'],2009.0,12.0,,"오세빈, 맥시멈 크루, 미키 루크, 원채영"
1275786,작별,작별,ko,2008-03-27,81,0,0,0.0,0,0.0143,['다큐멘터리'],[],['KR'],2008.0,3.0,,"김혜진, 김영준, 엄기용, 한효동"
1276591,사랑은 쉬지 않는다,사랑은 쉬지 않는다,ko,2007-02-19,128,0,0,0.0,0,1.2898,"['드라마', '로맨스']",['HON Production'],['KR'],2007.0,2.0,Lee Jeong-kuk,"Kim Young-ho, Seon Ji-hyun, Song Jin-woo, Mi Ran Oh, Jung Ho-bin"
1277356,Rescue,Rescue,ko,2022-06-07,22,0,0,0.0,0,0.0,[],[],[],2022.0,6.0,Myunghwa Kwon,
1277485,언니가 이해하셔야 돼요,언니가 이해하셔야 돼요,ko,2006-01-13,22,0,0,0.0,0,0.0214,[],[],[],2006.0,1.0,Park Kyung-hee,
1277487,남자니까 아시잖아요,남자니까 아시잖아요,ko,2006-01-13,21,0,0,0.0,0,0.0322,[],[],[],2006.0,1.0,Ryoo Seung-wan,
1277488,배낭을 멘 소년,배낭을 멘 소년,ko,2006-04-13,27,0,0,0.0,0,0.0429,[],[],[],2006.0,4.0,Jung Ji-woo,
1277489,고마운 사람,고마운 사람,ko,2006-01-13,24,0,0,0.0,0,0.0755,[],[],[],2006.0,1.0,Jang Jin,
1277496,험난한 인생,험난한 인생,ko,2006-11-23,12,0,0,0.0,0,0.0218,[],[],[],2006.0,11.0,Noh Dong-seok,
1277498,당신과 나 사이,당신과 나 사이,ko,2006-11-23,15,0,0,0.0,0,0.0143,[],[],[],2006.0,11.0,Lee Mi-Yeon,
1277503,다섯 번째 이야기,다섯 번째 이야기,ko,2006-11-23,21,0,0,0.0,0,0.0357,[],[],[],2006.0,11.0,Kim Sun,
1277506,나 어떡해,나 어떡해,ko,2006-11-23,17,0,0,0.0,0,0.0071,[],[],[],2006.0,11.0,Hong Ki-seon,
1277507,진주는 공부중,진주는 공부중,ko,2009-06-11,30,0,0,0.0,0,0.0538,[],[],[],2009.0,6.0,Pang Eun-jin,
1277509,유.앤.미,유.앤.미,ko,2009-06-11,22,0,0,0.0,0,0.1449,[],[],[],2009.0,6.0,Jeon Gye-soo,
1277511,릴레이,릴레이,ko,2009-06-11,23,0,0,0.0,0,0.2903,[],[],[],2009.0,6.0,Lee Hyun-seung,
1277513,청소년 드라마의 이해와 실제,청소년 드라마의 이해와 실제,ko,2009-06-11,19,0,0,0.0,0,0.0143,[],[],[],2009.0,6.0,Yoon Seong-ho,
1277515,달리는 차은,달리는 차은,ko,2009-06-11,35,0,0,0.0,0,1.0236,['드라마'],['National Human Rights Commission of Korea'],['KR'],2009.0,6.0,Kim Tae-yong,"Choi Won-tae, Lee Tae-young"
1277751,이빨 두 개,이빨 두 개,ko,2013-10-23,27,0,0,0.0,0,0.0798,[],[],[],2013.0,10.0,Kang Yi-kwan,
1277756,니마,니마,ko,2013-10-23,23,0,0,0.0,0,0.0071,[],[],[],2013.0,10.0,Boo Ji-young,
1277758,바나나 쉐이크,바나나 쉐이크,ko,2013-10-23,37,0,0,0.0,0,0.0503,[],[],[],2013.0,10.0,Yoon Sung-hyun,
1277759,백문백답,백문백답,ko,2013-10-23,29,0,0,0.0,0,0.3391,[],[],[],2013.0,10.0,Kim Dae-seung,
1277761,진실을 위하여,진실을 위하여,ko,2013-10-23,28,0,0,0.0,0,0.0404,[],[],[],2013.0,10.0,Shin Dong-il,
1278051,소녀,소녀,ko,2022-09-13,16,0,0,0.0,0,0.0429,"['드라마', '스릴러']",[],['KR'],2022.0,9.0,Lee Ki-hong,Choi Sung-eun
1279402,노무현과 바보들: 못다한 이야기,노무현과 바보들: 못다한 이야기,ko,2024-05-23,93,0,0,0.0,0,0.1541,['다큐멘터리'],"['Like Contents', '바보들']",['KR'],2024.0,5.0,Kim Jae-hee,Roh Moo-hyun
1281082,돈 룩 디퍼,Don't Look Deeper,ko,2023-09-07,125,0,0,6.5,2,0.9593,"['SF', '스릴러', '드라마']",[],[],2023.0,9.0,Catherine Hardwicke,"Helena Howard, Don Cheadle, Emily Mortimer, Tyler Ghyzel, Bryan Christensen"
1284734,쥬로링 동물탐정 극장판,쥬로링 동물탐정 극장판,ko,2014-12-18,75,0,0,0.0,0,0.767,"['애니메이션', '코미디', '미스터리', '모험']","['JM Animation', 'Lotte Entertainment', 'SATELIGHT', 'Woori Investment Co.', 'Union Investment Partners', 'Timewise Investment', 'Korea Creative Content Agency', 'Korean Film Council']",['KR'],2014.0,12.0,Shoko Iwamoto,"Kim Seo-young, Moon Nam-sook, Eun Young-sun, Yang Jeong-hwa, Kim Jung-a"
1286367,초 합금 로보트 쏠라 원.투.드리,초합금 로보트 쏠라 123,ko,1982-08-07,0,0,0,0.0,0,0.0992,"['애니메이션', 'SF']",[],[],1982.0,8.0,Kim Chung-gi,
1287947,One Like Us,One Like Us,ko,2023-01-28,25,1000,0,0.0,0,0.0143,['드라마'],[],[],2023.0,1.0,Kwangho Kim,"Dongho Lee, Myeongjun Lee, Kwangho Kim, Jihye Kim"
1288161,아스팔트,아스팔트,ko,2016-12-25,11,0,0,0.0,0,0.2182,"['판타지', '공포', '미스터리']",['Korean Academy of Film Arts'],['KR'],2016.0,12.0,Lee Sang-hak,Ko Eun-min
1289521,I'll Teach You,I'll Teach You,en,2017-01-01,91,0,0,0.0,0,0.0,[],[],[],2017.0,1.0,,
1289708,극장판 고래와 나,극장판 고래와 나,ko,2024-10-30,110,0,0,0.0,0,0.5307,['다큐멘터리'],['Seoul Broadcasting System'],['KR'],2024.0,10.0,Lee Kun-byol,"Han Ji-min, Park Hae-soo"
1289725,열외,열외,ko,2020-05-12,0,0,0,0.0,0,0.0071,[],[],[],2020.0,5.0,,
1290182,"그 시절, 우리가 좋아했던 소녀","그 시절, 우리가 좋아했던 소녀",ko,2025-02-21,102,0,302086,8.4,32,1.5175,"['로맨스', '드라마', '코미디']","['Studio Take', 'Jayuro Pictures']",['KR'],2025.0,2.0,Cho Young-myoung,"Jung Jin-young, DAHYUN, Demian, Lee Min-goo, Kim Yo-han"
1290773,뽀로로 극장판 바닷속 대모험,뽀로로 극장판 바닷속 대모험,ko,2025-01-01,71,0,0,0.0,0,1.8284,"['애니메이션', '가족', '모험', '판타지']","['OCON Studios', 'STUDIO SWEET']",['KR'],2025.0,1.0,Yun Jae-wan,"Lee Sun, Lee Mi-ja, Ham Su-jung, Hong So-young, Chung Mi-sook"
1290985,Out Cast,Out Cast,ko,2023-07-30,13,0,0,0.0,0,0.0071,"['공포', '스릴러', '범죄']",[],[],2023.0,7.0,Alice Hong,Seol-hee Hong
1292362,김준수 콘서트 무비 챕터 원 : 레크리에이션,김준수 콘서트 무비 챕터 원 : 레크리에이션,ko,2024-06-05,110,0,0,0.0,0,0.9568,"['다큐멘터리', '음악']",['gram FILMS'],['KR'],2024.0,6.0,Jo Yoon-soo,Kim Jun-su
1292959,서울의 겨울,서울의 겨울,ko,2018-11-01,25,0,0,0.0,0,0.0,[],[],[],2018.0,11.0,Sohn Koo-yong,
1293291,니자리,니자리,ko,2022-07-18,107,0,0,2.0,1,0.101,"['공포', '코미디']",['금강상회'],['KR'],2022.0,7.0,Hong Sang-jin,"Lee Eun-ji, 김미영, 김신용"
1293889,고백초년생,고백초년생,ko,2021-01-31,0,0,0,4.0,1,0.0286,"['드라마', '로맨스']",['Ryan Taeck-gyu. KIM'],['KR'],2021.0,1.0,Ryan Taeck-gyu. KIM,"Jin-sung.LEE, Ji-won. YANG, Ju-ho. KIM"
1295389,어린 첩,어린 첩,ko,2024-03-14,89,0,0,0.0,0,2.0938,['드라마'],[],[],2024.0,3.0,,"Dong Bang-woo, Kim Ji-young, Jung Young-keum, Lee Ji-hye"
1295620,다이코터미,다이코터미,xx,2016-01-01,8,0,0,0.0,0,0.0261,[],[],[],2016.0,1.0,Soojin Kwon,
